Ball,Runs,Commentary
10.3,•,"M Rahman to J Bairstow, no run."
10.2,4,"M Rahman to J Bairstow, FOUR."
10.1,1,"M Rahman to J Roy, one run."
9.6,1Lb,"M Saifuddin to J Roy, 1 leg bye."
9.5,•,"M Saifuddin to J Roy, no run."
9.4,4,"M Saifuddin to J Roy, FOUR."
9.3,1,"M Saifuddin to J Bairstow, one run."
9.2,1,"M Saifuddin to J Roy, one run."
9.1,•,"M Saifuddin to J Roy, no run."
8.6,4,"S Al Hasan to J Bairstow, FOUR."
8.5,•,"S Al Hasan to J Bairstow, no run."
8.4,•,"S Al Hasan to J Bairstow, no run."
8.3,•,"S Al Hasan to J Bairstow, no run."
8.2,4,"S Al Hasan to J Bairstow, four runs."
8.1,•,"S Al Hasan to J Bairstow, no run."
7.6,1,"M Saifuddin to J Bairstow, one run."
7.5,4,"M Saifuddin to J Bairstow, FOUR."
7.4,3,"M Saifuddin to J Roy, three runs."
7.4,1Wd,"M Saifuddin to J Roy, wide delivery."
7.3,3,"M Saifuddin to J Bairstow, three runs."
7.2,•,"M Saifuddin to J Bairstow, no run."
7.1,4,"M Saifuddin to J Bairstow, FOUR."
6.6,•,"S Al Hasan to J Roy, no run."
6.5,4,"S Al Hasan to J Roy, FOUR."
6.4,•,"S Al Hasan to J Roy, no run."
6.3,1,"S Al Hasan to J Bairstow, one run."
6.2,1,"S Al Hasan to J Roy, one run."
6.1,4,"S Al Hasan to J Roy, FOUR."
5.6,2,"M Mortaza to J Bairstow, two runs."
5.5,1,"M Mortaza to J Roy, one run."
5.4,•,"M Mortaza to J Roy, no run."
5.3,4,"M Mortaza to J Roy, FOUR."
5.2,•,"M Mortaza to J Roy, no run."
5.1,4,"M Mortaza to J Roy, FOUR."
4.6,3,"S Al Hasan to J Roy, three runs."
4.5,1,"S Al Hasan to J Bairstow, one run."
4.4,1,"S Al Hasan to J Roy, one run."
4.3,1,"S Al Hasan to J Bairstow, one run."
4.2,•,"S Al Hasan to J Bairstow, no run."
4.1,•,"S Al Hasan to J Bairstow, no run."
3.6,•,"M Mortaza to J Roy, no run."
3.5,•,"M Mortaza to J Roy, no run."
3.4,1,"M Mortaza to J Bairstow, one run."
3.3,•,"M Mortaza to J Bairstow, no run."
3.2,1,"M Mortaza to J Roy, one run."
3.1,•,"M Mortaza to J Roy, no run."
2.6,•,"S Al Hasan to J Bairstow, no run."
2.5,•,"S Al Hasan to J Bairstow, no run."
2.4,1,"S Al Hasan to J Roy, one run."
2.3,•,"S Al Hasan to J Roy, no run."
2.2,•,"S Al Hasan to J Roy, no run."
2.1,•,"S Al Hasan to J Roy, no run."
1.6,•,"M Mortaza to J Bairstow, no run."
1.5,1,"M Mortaza to J Roy, one run."
1.4,4,"M Mortaza to J Roy, FOUR."
1.3,•,"M Mortaza to J Roy, no run."
1.2,•,"M Mortaza to J Roy, no run."
1.1,•,"M Mortaza to J Roy, no run."
0.6,•,"S Al Hasan to J Bairstow, no run."
0.5,•,"S Al Hasan to J Bairstow, no run."
0.4,•,"S Al Hasan to J Bairstow, no run."
0.3,•,"S Al Hasan to J Bairstow, no run."
0.2,1,"S Al Hasan to J Roy, one run."
0.1,•,"S Al Hasan to J Roy, no run."
